,Trusted,YFinance,Diff
2018-01-12,10.16,10.15999984741211,1.5258789076710855e-07
2018-01-16,11.66,11.65999984741211,1.5258789076710855e-07
2018-01-17,11.91,11.90999984741211,1.5258789076710855e-07
2018-01-18,12.22,12.220000267028809,2.6702880795426154e-07
2018-01-19,11.27,11.270000457763672,4.5776367230132564e-07
2018-01-22,11.03,11.029999732971191,2.6702880795426154e-07
2018-01-23,11.1,11.100000381469727,3.8146972691777137e-07
2018-01-24,11.47,11.470000267028809,2.6702880795426154e-07
2018-01-25,11.58,11.579999923706055,7.629394538355427e-08
2018-01-26,11.08,11.079999923706055,7.629394538355427e-08
2018-01-29,13.84,13.84000015258789,1.5258789076710855e-07
2018-01-30,14.79,14.789999961853027,3.814697180359872e-08
2018-01-31,13.54,13.539999961853027,3.814697180359872e-08
2018-02-01,13.47,13.470000267028809,2.6702880795426154e-07
2018-02-02,17.31,17.309999465942383,5.340576159085231e-07
2018-02-05,37.32,37.31999969482422,3.051757815342171e-07
2018-02-06,29.98,29.979999542236328,4.5776367230132564e-07
2018-02-07,27.73,27.729999542236328,4.5776367230132564e-07
2018-02-08,33.46,33.459999084472656,9.155273446026513e-07
2018-02-09,29.06,29.059999465942383,5.340576159085231e-07
2018-02-12,25.61,25.610000610351562,6.103515630684342e-07
2018-02-13,24.97,24.969999313354492,6.866455066756316e-07
2018-02-14,19.26,19.260000228881836,2.2888183437430598e-07
2018-02-15,19.13,19.1299991607666,8.392333974427402e-07
2018-02-16,19.46,19.459999084472656,9.155273446026513e-07
2018-02-20,20.6,20.600000381469727,3.8146972514141453e-07
2018-02-21,20.02,20.020000457763672,4.5776367230132564e-07
2018-02-22,18.72,18.719999313354492,6.866455066756316e-07
2018-02-23,16.49,16.489999771118164,2.2888183437430598e-07
2018-02-26,15.8,15.800000190734863,1.9073486257070726e-07
2018-02-27,18.59,18.59000015258789,1.5258789076710855e-07
2018-02-28,19.85,19.850000381469727,3.8146972514141453e-07
2018-03-01,22.47,22.469999313354492,6.866455066756316e-07
2018-03-02,19.59,19.59000015258789,1.5258789076710855e-07
2018-03-05,18.73,18.729999542236328,4.5776367230132564e-07
2018-03-06,18.36,18.360000610351562,6.103515630684342e-07
2018-03-07,17.76,17.760000228881836,2.2888183437430598e-07
2018-03-08,16.54,16.540000915527344,9.155273446026513e-07
2018-03-09,14.64,14.640000343322754,3.433227533378158e-07
2018-03-12,15.78,15.779999732971191,2.6702880795426154e-07
2018-03-13,16.35,16.350000381469727,3.8146972514141453e-07
2018-03-14,17.23,17.229999542236328,4.5776367230132564e-07
2018-03-15,16.59,16.59000015258789,1.5258789076710855e-07
2018-03-16,15.8,15.800000190734863,1.9073486257070726e-07
2018-03-19,19.02,19.020000457763672,4.5776367230132564e-07
2018-03-20,18.2,18.200000762939453,7.629394538355427e-07
2018-03-21,17.86,17.860000610351562,6.103515630684342e-07
2018-03-22,23.34,23.34000015258789,1.5258789076710855e-07
2018-03-23,24.87,24.8700008392334,8.392333974427402e-07
2018-03-26,21.03,21.030000686645508,6.866455066756316e-07
2018-03-27,22.5,22.5,0.0
2018-03-28,22.87,22.8700008392334,8.392333974427402e-07
2018-03-29,19.97,19.969999313354492,6.866455066756316e-07
2018-04-02,23.62,23.6200008392334,8.392333974427402e-07
2018-04-03,21.1,21.100000381469727,3.8146972514141453e-07
2018-04-04,20.06,20.059999465942383,5.340576159085231e-07
2018-04-05,18.94,18.940000534057617,5.340576159085231e-07
2018-04-06,21.49,21.489999771118164,2.2888183437430598e-07
2018-04-09,21.77,21.770000457763672,4.5776367230132564e-07
2018-04-10,20.47,20.469999313354492,6.866455066756316e-07
2018-04-11,20.24,20.239999771118164,2.2888183437430598e-07
2018-04-12,18.49,18.489999771118164,2.2888183437430598e-07
2018-04-13,17.41,17.40999984741211,1.5258789076710855e-07
2018-04-16,16.56,16.559999465942383,5.340576159085231e-07
2018-04-17,15.25,15.25,0.0
2018-04-18,15.6,15.600000381469727,3.8146972691777137e-07
2018-04-19,15.96,15.960000038146973,3.814697180359872e-08
2018-04-20,16.88,16.8799991607666,8.392333974427402e-07
2018-04-23,16.34,16.34000015258789,1.5258789076710855e-07
2018-04-24,18.02,18.020000457763672,4.5776367230132564e-07
2018-04-25,17.84,17.84000015258789,1.5258789076710855e-07
2018-04-26,16.24,16.239999771118164,2.2888183437430598e-07
2018-04-27,15.41,15.40999984741211,1.5258789076710855e-07
2018-04-30,15.93,15.930000305175781,3.051757815342171e-07
2018-05-01,15.49,15.489999771118164,2.2888183615066282e-07
2018-05-02,15.97,15.970000267028809,2.6702880795426154e-07
2018-05-03,15.9,15.899999618530273,3.8146972691777137e-07
2018-05-04,14.77,14.770000457763672,4.5776367230132564e-07
2018-05-07,14.75,14.75,0.0
2018-05-08,14.71,14.710000038146973,3.814697180359872e-08
2018-05-09,13.42,13.420000076293945,7.629394538355427e-08
2018-05-10,13.23,13.229999542236328,4.5776367230132564e-07
2018-05-11,12.65,12.649999618530273,3.8146972691777137e-07
2018-05-14,12.93,12.930000305175781,3.051757815342171e-07
2018-05-15,14.63,14.630000114440918,1.1444091718715299e-07
2018-05-16,13.42,13.420000076293945,7.629394538355427e-08
2018-05-17,13.43,13.430000305175781,3.051757815342171e-07
2018-05-18,13.42,13.420000076293945,7.629394538355427e-08
2018-05-21,13.08,13.079999923706055,7.629394538355427e-08
2018-05-22,13.22,13.220000267028809,2.6702880795426154e-07
2018-05-23,12.58,12.579999923706055,7.629394538355427e-08
2018-05-24,12.53,12.529999732971191,2.6702880795426154e-07
2018-05-25,13.22,13.220000267028809,2.6702880795426154e-07
2018-05-29,17.02,17.020000457763672,4.5776367230132564e-07
2018-05-30,14.94,14.9399995803833,4.196166987213701e-07
2018-05-31,15.43,15.430000305175781,3.051757815342171e-07
2018-06-01,13.46,13.460000038146973,3.814697180359872e-08
2018-06-04,12.74,12.739999771118164,2.2888183615066282e-07
2018-06-05,12.4,12.399999618530273,3.8146972691777137e-07
2018-06-06,11.64,11.640000343322754,3.433227533378158e-07
2018-06-07,12.13,12.130000114440918,1.1444091718715299e-07
2018-06-08,12.18,12.180000305175781,3.051757815342171e-07
2018-06-11,12.35,12.350000381469727,3.8146972691777137e-07
2018-06-12,12.34,12.34000015258789,1.5258789076710855e-07
2018-06-13,12.94,12.9399995803833,4.196166987213701e-07
2018-06-14,12.12,12.119999885559082,1.1444091718715299e-07
2018-06-15,11.98,11.979999542236328,4.5776367230132564e-07
2018-06-18,12.31,12.3100004196167,4.196166987213701e-07
2018-06-19,13.35,13.350000381469727,3.8146972691777137e-07
2018-06-20,12.79,12.789999961853027,3.814697180359872e-08
2018-06-21,14.64,14.640000343322754,3.433227533378158e-07
2018-06-22,13.77,13.770000457763672,4.5776367230132564e-07
2018-06-25,17.33,17.329999923706055,7.629394360719743e-08
2018-06-26,15.92,15.920000076293945,7.629394538355427e-08
2018-06-27,17.91,17.90999984741211,1.5258789076710855e-07
2018-06-28,16.85,16.850000381469727,3.8146972514141453e-07
2018-06-29,16.09,16.09000015258789,1.5258789076710855e-07
2018-07-02,15.6,15.600000381469727,3.8146972691777137e-07
2018-07-03,16.14,16.139999389648438,6.103515630684342e-07
2018-07-05,14.97,14.970000267028809,2.6702880795426154e-07
2018-07-06,13.37,13.369999885559082,1.1444091718715299e-07
2018-07-09,12.69,12.6899995803833,4.196166987213701e-07
2018-07-10,12.64,12.640000343322754,3.433227533378158e-07
2018-07-11,13.63,13.630000114440918,1.1444091718715299e-07
2018-07-12,12.58,12.579999923706055,7.629394538355427e-08
2018-07-13,12.18,12.180000305175781,3.051757815342171e-07
2018-07-16,12.83,12.829999923706055,7.629394538355427e-08
2018-07-17,12.06,12.0600004196167,4.196166987213701e-07
2018-07-18,12.1,12.100000381469727,3.8146972691777137e-07
2018-07-19,12.87,12.869999885559082,1.1444091718715299e-07
2018-07-20,12.86,12.859999656677246,3.433227533378158e-07
2018-07-23,12.62,12.619999885559082,1.1444091718715299e-07
2018-07-24,12.41,12.40999984741211,1.5258789076710855e-07
2018-07-25,12.29,12.289999961853027,3.814697180359872e-08
2018-07-26,12.14,12.140000343322754,3.433227533378158e-07
2018-07-27,13.03,13.029999732971191,2.6702880795426154e-07
2018-07-30,14.26,14.260000228881836,2.2888183615066282e-07
2018-07-31,12.83,12.829999923706055,7.629394538355427e-08
2018-08-01,13.15,13.149999618530273,3.8146972691777137e-07
2018-08-02,12.19,12.1899995803833,4.196166987213701e-07
2018-08-03,11.64,11.640000343322754,3.433227533378158e-07
2018-08-06,11.27,11.270000457763672,4.5776367230132564e-07
2018-08-07,10.93,10.930000305175781,3.051757815342171e-07
2018-08-08,10.85,10.850000381469727,3.8146972691777137e-07
2018-08-09,11.27,11.270000457763672,4.5776367230132564e-07
2018-08-10,13.16,13.15999984741211,1.5258789076710855e-07
2018-08-13,14.78,14.779999732971191,2.6702880795426154e-07
2018-08-14,13.31,13.3100004196167,4.196166987213701e-07
2018-08-15,14.64,14.640000343322754,3.433227533378158e-07
2018-08-16,13.45,13.449999809265137,1.9073486257070726e-07
2018-08-17,12.64,12.640000343322754,3.433227533378158e-07
2018-08-20,12.49,12.489999771118164,2.2888183615066282e-07
2018-08-21,12.86,12.859999656677246,3.433227533378158e-07
2018-08-22,12.25,12.25,0.0
2018-08-23,12.41,12.40999984741211,1.5258789076710855e-07
2018-08-24,11.99,11.989999771118164,2.2888183615066282e-07
2018-08-27,12.16,12.15999984741211,1.5258789076710855e-07
2018-08-28,12.5,12.5,0.0
2018-08-29,12.25,12.25,0.0
2018-08-30,13.53,13.529999732971191,2.6702880795426154e-07
2018-08-31,12.86,12.859999656677246,3.433227533378158e-07
2018-09-04,13.16,13.15999984741211,1.5258789076710855e-07
2018-09-05,13.91,13.90999984741211,1.5258789076710855e-07
2018-09-06,14.65,14.649999618530273,3.8146972691777137e-07
2018-09-07,14.88,14.880000114440918,1.1444091718715299e-07
2018-09-10,14.16,14.15999984741211,1.5258789076710855e-07
2018-09-11,13.22,13.220000267028809,2.6702880795426154e-07
2018-09-12,13.14,13.140000343322754,3.433227533378158e-07
2018-09-13,12.37,12.369999885559082,1.1444091718715299e-07
2018-09-14,12.07,12.069999694824219,3.051757815342171e-07
2018-09-17,13.68,13.680000305175781,3.051757815342171e-07
2018-09-18,12.79,12.789999961853027,3.814697180359872e-08
2018-09-19,11.75,11.75,0.0
2018-09-20,11.8,11.800000190734863,1.9073486257070726e-07
2018-09-21,11.68,11.680000305175781,3.051757815342171e-07
2018-09-24,12.2,12.199999809265137,1.9073486257070726e-07
2018-09-25,12.42,12.420000076293945,7.629394538355427e-08
2018-09-26,12.89,12.890000343322754,3.433227533378158e-07
2018-09-27,12.41,12.40999984741211,1.5258789076710855e-07
2018-09-28,12.12,12.119999885559082,1.1444091718715299e-07
2018-10-01,12.0,12.0,0.0
2018-10-02,12.05,12.050000190734863,1.9073486257070726e-07
2018-10-03,11.61,11.609999656677246,3.433227533378158e-07
2018-10-04,14.22,14.220000267028809,2.6702880795426154e-07
2018-10-05,14.82,14.819999694824219,3.051757815342171e-07
2018-10-08,15.69,15.6899995803833,4.196166987213701e-07
2018-10-09,15.95,15.949999809265137,1.9073486257070726e-07
2018-10-10,22.96,22.959999084472656,9.155273446026513e-07
2018-10-11,24.98,24.979999542236328,4.5776367230132564e-07
2018-10-12,21.31,21.309999465942383,5.340576159085231e-07
2018-10-15,21.3,21.299999237060547,7.629394538355427e-07
2018-10-16,17.62,17.6200008392334,8.392333974427402e-07
2018-10-17,17.4,17.399999618530273,3.8146972514141453e-07
2018-10-18,20.06,20.059999465942383,5.340576159085231e-07
2018-10-19,19.89,19.889999389648438,6.103515630684342e-07
2018-10-22,19.64,19.639999389648438,6.103515630684342e-07
2018-10-23,20.71,20.709999084472656,9.155273446026513e-07
2018-10-24,25.23,25.229999542236328,4.5776367230132564e-07
2018-10-25,24.22,24.219999313354492,6.866455066756316e-07
2018-10-26,24.16,24.15999984741211,1.5258789076710855e-07
2018-10-29,24.7,24.700000762939453,7.629394538355427e-07
2018-10-30,23.35,23.350000381469727,3.8146972514141453e-07
2018-10-31,21.23,21.229999542236328,4.5776367230132564e-07
2018-11-01,19.34,19.34000015258789,1.5258789076710855e-07
2018-11-02,19.51,19.510000228881836,2.2888183437430598e-07
2018-11-05,19.96,19.959999084472656,9.155273446026513e-07
2018-11-06,19.91,19.90999984741211,1.5258789076710855e-07
2018-11-07,16.36,16.360000610351562,6.103515630684342e-07
2018-11-08,16.72,16.719999313354492,6.866455066756316e-07
2018-11-09,17.36,17.360000610351562,6.103515630684342e-07
2018-11-12,20.45,20.450000762939453,7.629394538355427e-07
2018-11-13,20.02,20.020000457763672,4.5776367230132564e-07
2018-11-14,21.25,21.25,0.0
2018-11-15,19.98,19.979999542236328,4.5776367230132564e-07
2018-11-16,18.14,18.139999389648438,6.103515630684342e-07
2018-11-19,20.1,20.100000381469727,3.8146972514141453e-07
2018-11-20,22.48,22.479999542236328,4.5776367230132564e-07
2018-11-21,20.8,20.799999237060547,7.629394538355427e-07
2018-11-23,21.52,21.520000457763672,4.5776367230132564e-07
2018-11-26,18.9,18.899999618530273,3.8146972514141453e-07
2018-11-27,19.02,19.020000457763672,4.5776367230132564e-07
2018-11-28,18.49,18.489999771118164,2.2888183437430598e-07
2018-11-29,18.79,18.790000915527344,9.155273446026513e-07
2018-11-30,18.07,18.06999969482422,3.051757815342171e-07
2018-12-03,16.44,16.440000534057617,5.340576159085231e-07
2018-12-04,20.74,20.739999771118164,2.2888183437430598e-07
2018-12-06,21.19,21.190000534057617,5.340576159085231e-07
2018-12-07,23.23,23.229999542236328,4.5776367230132564e-07
2018-12-10,22.64,22.639999389648438,6.103515630684342e-07
2018-12-11,21.76,21.760000228881836,2.2888183437430598e-07
2018-12-12,21.46,21.459999084472656,9.155273446026513e-07
2018-12-13,20.65,20.649999618530273,3.8146972514141453e-07
2018-12-14,21.63,21.6299991607666,8.392333974427402e-07
2018-12-17,24.52,24.520000457763672,4.5776367230132564e-07
2018-12-18,25.58,25.579999923706055,7.629394360719743e-08
2018-12-19,25.58,25.579999923706055,7.629394360719743e-08
2018-12-20,28.38,28.3799991607666,8.392333974427402e-07
2018-12-21,30.11,30.110000610351562,6.103515630684342e-07
2018-12-24,36.07,36.06999969482422,3.051757815342171e-07
2018-12-26,30.41,30.40999984741211,1.5258789076710855e-07
2018-12-27,29.96,29.959999084472656,9.155273446026513e-07
2018-12-28,28.34,28.34000015258789,1.5258789076710855e-07
2018-12-31,25.42,25.420000076293945,7.629394360719743e-08
2019-01-02,23.22,23.219999313354492,6.866455066756316e-07
2019-01-03,25.45,25.450000762939453,7.629394538355427e-07
2019-01-04,21.38,21.3799991607666,8.392333974427402e-07
2019-01-07,21.4,21.399999618530273,3.8146972514141453e-07
2019-01-08,20.47,20.469999313354492,6.866455066756316e-07
2019-01-09,19.98,19.979999542236328,4.5776367230132564e-07
2019-01-10,19.5,19.5,0.0
2019-01-11,18.19,18.190000534057617,5.340576159085231e-07
2019-01-14,19.07,19.06999969482422,3.051757815342171e-07
2019-01-15,18.6,18.600000381469727,3.8146972514141453e-07
2019-01-16,19.04,19.040000915527344,9.155273446026513e-07
2019-01-17,18.06,18.059999465942383,5.340576159085231e-07
2019-01-18,17.8,17.799999237060547,7.629394538355427e-07
2019-01-22,20.8,20.799999237060547,7.629394538355427e-07
2019-01-23,19.52,19.520000457763672,4.5776367230132564e-07
2019-01-24,18.89,18.889999389648438,6.103515630684342e-07
2019-01-25,17.42,17.420000076293945,7.629394360719743e-08
2019-01-28,18.87,18.8700008392334,8.392333974427402e-07
2019-01-29,19.13,19.1299991607666,8.392333974427402e-07
2019-01-30,17.66,17.65999984741211,1.5258789076710855e-07
2019-01-31,16.57,16.56999969482422,3.051757815342171e-07
2019-02-01,16.14,16.139999389648438,6.103515630684342e-07
2019-02-04,15.73,15.729999542236328,4.5776367230132564e-07
2019-02-05,15.57,15.569999694824219,3.051757815342171e-07
2019-02-06,15.38,15.380000114440918,1.1444091718715299e-07
2019-02-07,16.37,16.3700008392334,8.392333974427402e-07
2019-02-08,15.72,15.720000267028809,2.6702880795426154e-07
2019-02-11,15.97,15.970000267028809,2.6702880795426154e-07
2019-02-12,15.43,15.430000305175781,3.051757815342171e-07
2019-02-13,15.65,15.649999618530273,3.8146972691777137e-07
2019-02-14,16.22,16.219999313354492,6.866455066756316e-07
2019-02-15,14.91,14.90999984741211,1.5258789076710855e-07
2019-02-19,14.88,14.880000114440918,1.1444091718715299e-07
2019-02-20,14.02,14.020000457763672,4.5776367230132564e-07
2019-02-21,14.46,14.460000038146973,3.814697180359872e-08
2019-02-22,13.51,13.510000228881836,2.2888183615066282e-07
2019-02-25,14.85,14.850000381469727,3.8146972691777137e-07
2019-02-26,15.17,15.170000076293945,7.629394538355427e-08
2019-02-27,14.7,14.699999809265137,1.9073486257070726e-07
2019-02-28,14.78,14.779999732971191,2.6702880795426154e-07
2019-03-01,13.57,13.569999694824219,3.051757815342171e-07
2019-03-04,14.63,14.630000114440918,1.1444091718715299e-07
2019-03-05,14.74,14.739999771118164,2.2888183615066282e-07
2019-03-06,15.74,15.739999771118164,2.2888183615066282e-07
2019-03-07,16.59,16.59000015258789,1.5258789076710855e-07
2019-03-08,16.05,16.049999237060547,7.629394538355427e-07
2019-03-11,14.33,14.329999923706055,7.629394538355427e-08
2019-03-12,13.77,13.770000457763672,4.5776367230132564e-07
2019-03-13,13.41,13.40999984741211,1.5258789076710855e-07
2019-03-14,13.5,13.5,0.0
2019-03-15,12.88,12.880000114440918,1.1444091718715299e-07
2019-03-18,13.1,13.100000381469727,3.8146972691777137e-07
2019-03-19,13.56,13.5600004196167,4.196166987213701e-07
2019-03-20,13.91,13.90999984741211,1.5258789076710855e-07
2019-03-21,13.63,13.630000114440918,1.1444091718715299e-07
2019-03-22,16.48,16.479999542236328,4.5776367230132564e-07
2019-03-25,16.33,16.329999923706055,7.629394360719743e-08
2019-03-26,14.68,14.680000305175781,3.051757815342171e-07
2019-03-27,15.15,15.149999618530273,3.8146972691777137e-07
2019-03-28,14.43,14.430000305175781,3.051757815342171e-07
2019-03-29,13.71,13.710000038146973,3.814697180359872e-08
2019-04-01,13.4,13.399999618530273,3.8146972691777137e-07
2019-04-02,13.36,13.359999656677246,3.433227533378158e-07
2019-04-03,13.74,13.739999771118164,2.2888183615066282e-07
2019-04-04,13.58,13.579999923706055,7.629394538355427e-08
2019-04-05,12.82,12.819999694824219,3.051757815342171e-07
2019-04-08,13.18,13.180000305175781,3.051757815342171e-07
2019-04-09,14.28,14.279999732971191,2.6702880795426154e-07
2019-04-10,13.3,13.300000190734863,1.9073486257070726e-07
2019-04-11,13.02,13.020000457763672,4.5776367230132564e-07
2019-04-12,12.01,12.010000228881836,2.2888183615066282e-07
2019-04-15,12.32,12.319999694824219,3.051757815342171e-07
2019-04-16,12.18,12.180000305175781,3.051757815342171e-07
2019-04-17,12.6,12.600000381469727,3.8146972691777137e-07
2019-04-18,12.09,12.09000015258789,1.5258789076710855e-07
2019-04-22,12.42,12.420000076293945,7.629394538355427e-08
2019-04-23,12.28,12.279999732971191,2.6702880795426154e-07
2019-04-24,13.14,13.140000343322754,3.433227533378158e-07
2019-04-25,13.25,13.25,0.0
2019-04-26,12.73,12.729999542236328,4.5776367230132564e-07
2019-04-29,13.11,13.109999656677246,3.433227533378158e-07
2019-04-30,13.12,13.119999885559082,1.1444091718715299e-07
2019-05-01,14.8,14.800000190734863,1.9073486257070726e-07
2019-05-02,14.42,14.420000076293945,7.629394538355427e-08
2019-05-03,12.87,12.869999885559082,1.1444091718715299e-07
